image_separation_(arcsec),Hbeta_time_la_(days),magnitude_image1,magnitude_image2or3,magnitude_source,sf_inf,velocity_dispersion_(km/s),z_deflector,z_source
0.59399,243.23439383041588,21.02755,20.67971972330711,21.97,0.15471002512744786,250.0345,1.344,1.76
1.682269,395.4836630712966,21.36454,20.857991810774756,24.45,0.16314755325273111,259.4179,1.356,4.1
0.8744433,232.01505766278316,21.52661,20.270310331924154,23.07,0.16906247677035668,276.0578,1.486,2.26
2.807781,74.07888922603044,21.73898,20.871910432897522,22.03,0.2193918194023433,232.2737,0.098,0.95
2.818284,110.79273657985286,20.30081,18.76749914719775,20.31,0.1770564999581379,243.7811,0.1,0.74
1.837418,171.98981671139688,20.45831,18.8042679643694,20.79,0.15885725794395325,205.5891,0.142,1.08
2.660372,134.926261942413,22.43901,20.52680552355211,21.65,0.17949479668523008,242.1029,0.182,1.19
2.546143,209.10567262810497,21.41929,20.472300150327822,21.57,0.1573116112575132,230.6747,0.212,1.47
1.763302,117.53193871125232,20.08341,19.40736931233223,19.79,0.16942657223652816,202.7683,0.232,0.66
2.011739,196.1876874501172,20.9509,20.365379021511206,21.37,0.15822618977588487,207.9697,0.242,1.35
3.390104,189.13268329690698,21.79713,19.94641277350741,21.21,0.15835678280704013,308.3188,0.282,1.27
2.087033,136.09261992340075,21.34827,19.939522560628554,21.09,0.17330987945192242,234.4229,0.286,1.03
0.893926,91.08608666807005,22.23055,20.803258945356134,22.05,0.20640859470359935,153.8155,0.312,1.07
3.332754,159.4354490095813,20.50585,19.351038264545963,19.89,0.15474102083178476,315.5005,0.336,0.81
0.7053375,31.531241171604208,20.27951,20.229588053565,21.85,0.284326520325708,197.697,0.35,0.55
0.768093,125.8108231549274,20.76178,19.63636668435187,20.63,0.17305531786765305,157.7611,0.358,0.87
1.002998,124.93530354050331,21.53287,20.706154024585143,21.71,0.1842614085526579,162.181,0.358,1.16
1.138433,63.51581988165404,19.31966,18.697821590898144,21.63,0.22516992497345772,226.9865,0.388,0.78
1.990358,137.57516548406377,21.06736,20.43714938636733,21.21,0.17393531860208603,241.5461,0.414,1.07
0.8541803,21.507247255376438,22.63798,19.792444099239095,23.79,0.3521409676930502,206.538,0.426,0.77
0.8141348,176.7143854709091,22.80517,20.931069782234957,22.17,0.17149721965362286,158.8547,0.5,1.57
0.8921283,92.91437700365285,21.09715,18.678595334964108,21.33,0.19712647303719946,212.8139,0.504,0.89
1.001854,86.92860709889095,22.88703,20.902857810996352,22.35,0.21296148295441167,198.1527,0.514,1.13
2.099703,142.93089365995874,21.74657,20.394791116858446,21.87,0.1788532880846719,277.9713,0.514,1.3
1.977885,202.84924052296608,21.18489,20.80171860542139,21.47,0.157689847614485,246.0368,0.528,1.41
2.527147,140.55722562589784,21.50565,20.387777111628974,21.47,0.17546657003878427,301.9952,0.53,1.16
3.50751,213.0553615298202,21.64506,20.103432022309853,22.73,0.16897803258570415,285.1018,0.544,1.99
1.08907,47.82533816276463,21.58883,20.4249433080681,23.95,0.27919198396876993,193.6422,0.546,1.25
2.196108,203.8322906421426,21.76157,20.26354973703103,22.33,0.1664862827615688,262.4219,0.564,1.76
1.349151,200.56433545752603,21.98191,20.32152869265478,22.43,0.16836086189352123,205.5891,0.568,1.79
0.918073,132.0044009813435,21.609,20.948605851356014,23.37,0.20147318377112886,171.7908,0.58,1.83
1.064122,155.03425870576913,20.84872,20.799110815292757,22.31,0.17960209637158633,190.1078,0.594,1.52
1.619133,272.2055058560005,21.25282,20.151585306641298,22.17,0.15199996672358976,217.771,0.598,1.96
1.077028,141.0612737246957,22.97902,20.558167240504286,21.43,0.17486886982976615,221.3095,0.628,1.15
0.5735761,358.50261294172134,22.32958,20.668763706097483,24.23,0.164413504038957,127.3503,0.63,3.71
0.9258628,210.35555646534962,22.46264,20.779113243186433,21.79,0.1592716114256315,194.9845,0.65,1.56
1.432992,301.54540114011667,22.648,20.94650031016645,22.39,0.15007700506678104,210.8628,0.68,2.18
0.6521375,98.59729421562605,21.35849,19.853787096664334,21.33,0.1935894990179257,267.9168,0.726,0.92
2.381469,216.94140560036482,22.28804,20.341487190648436,21.25,0.1525588355858081,333.4264,0.728,1.38
1.214912,182.25095576660564,21.59237,20.40756381348989,21.85,0.16654852059441838,231.7395,0.762,1.47
0.6893295,104.312908441024,22.00356,20.997742093011347,22.11,0.1989707406993539,212.3244,0.794,1.17
1.665966,109.16524104526057,21.80003,20.68636665884239,23.25,0.21080249638053677,283.7919,0.882,1.61
0.6512877,194.62647640802467,21.39729,20.99619384220975,23.15,0.1783337995383412,169.8244,0.922,2.11
0.5762212,176.33534516841252,20.42484,19.650667090589117,21.81,0.1677050065281882,205.5891,0.944,1.43
0.6177917,118.30830274997781,21.28121,20.838716406396347,22.65,0.198259402527581,222.8435,0.958,1.44
0.8932868,219.8988075230619,22.20541,20.761086238268476,22.13,0.1608383988899043,223.3572,0.984,1.74
0.9223846,255.78471061392835,22.10322,20.908301574672045,21.89,0.15174018764683023,228.5599,1.034,1.77
0.7853441,309.5752527098863,22.41696,20.64016446244335,23.07,0.15647331399361897,167.8804,1.06,2.61
0.5331672,168.36134259113877,22.59448,20.74317308697542,21.71,0.16889582767418837,269.7739,1.124,1.36
0.6832258,153.7610691577719,21.74126,20.33698537361155,23.23,0.1913105057255484,215.2782,1.132,1.91
0.671179,316.8741378309423,21.89602,20.981153421569914,23.37,0.1589915128155076,191.4256,1.5,2.84
2.450571,136.48647917114687,20.27248,18.78294591288002,19.69,0.16081251298345178,239.3316,0.148,0.7
2.924042,94.19385777654676,20.83151,19.84520008352568,22.63,0.21149819728530755,242.661,0.168,1.27
1.549556,133.33312392546287,22.4069,20.917926736641526,21.61,0.17969633381565245,178.2379,0.182,1.17
1.616683,138.91361969594857,20.32813,19.0657083061286,19.99,0.16233664020109628,197.697,0.184,0.77
1.626946,75.99557839913457,20.7734,20.295985992017954,21.03,0.20655453579242264,194.9845,0.19,0.73
1.629172,25.89323079564225,22.17608,20.519244920068484,22.19,0.3077262926542564,225.4239,0.2,0.54
1.933632,119.76466309494846,23.05723,20.915881727748175,21.63,0.1857086284050748,207.4914,0.242,1.11
0.5210602,57.28826604897038,21.98499,20.230191353167747,20.87,0.2242663890565381,124.1652,0.248,0.59
1.448124,138.81930782955527,20.5622,19.82058098651186,21.87,0.1803783426634141,181.5516,0.28,1.28
1.34218,94.65981424232328,20.85862,20.276500842301733,23.05,0.2167467484682274,176.6038,0.292,1.42
2.396066,148.64034242087166,22.43838,20.413479108853693,21.19,0.1697821709338807,254.0973,0.298,1.11
1.955376,132.1556722950267,21.67601,20.994176123702236,21.91,0.1834274506945104,217.2701,0.3,1.26
1.685012,237.2962358410827,21.68454,20.801157495617616,22.47,0.1611365920882162,194.536,0.306,1.97
1.883806,193.81374121904656,21.96112,20.916776959898556,22.41,0.16975010277670463,216.2719,0.382,1.75
1.217989,228.3883027561171,21.18401,20.63298865847337,22.03,0.15808903075066985,168.2674,0.396,1.73
1.398922,136.10616848262814,22.23045,20.943087183611436,21.85,0.1811983881973557,195.8845,0.41,1.26
1.794835,187.69893763101925,21.02867,20.854596098487562,21.79,0.16452457565156506,223.3572,0.416,1.47
0.5022718,254.26206783536878,21.60596,20.34621878947197,22.39,0.15723773284974882,113.24,0.418,2.0
1.010411,221.81180887972315,22.15257,20.125104723606746,21.95,0.15854872011886936,167.8804,0.428,1.67
1.579432,31.280146295859563,21.90628,20.975609465990395,22.59,0.294970127222438,274.1574,0.442,0.68
1.034495,190.18459383845303,22.48621,20.33929680455522,21.49,0.16084536675071148,179.4734,0.46,1.37
1.367631,253.29028360994423,22.33919,20.339963184927207,21.75,0.15074850991583783,196.7886,0.47,1.7
1.294622,157.88429030002723,20.03321,19.184372670048635,20.25,0.15818487353449204,241.5461,0.476,0.89
1.465497,112.82930262157862,21.06195,19.596370793108697,20.81,0.1806554534701564,260.016,0.482,0.86
3.459047,485.1519636588651,21.01347,19.96980061287023,24.89,0.16056054117292692,281.8383,0.484,5.02
1.517106,280.44251422758134,21.44214,20.87313859925674,22.27,0.15180177378198886,199.5262,0.486,2.04
3.041655,185.1878943107841,21.44157,20.8568835949561,21.43,0.1614877807630601,302.6913,0.504,1.33
1.106724,249.83591730582728,21.56931,20.67138565839142,21.87,0.15253859474355877,177.0109,0.52,1.74
1.338778,176.9453784593924,22.85401,20.522586011270032,21.83,0.16775048831586087,214.783,0.53,1.44
1.773416,218.71592877764562,21.87108,20.402543928729717,21.81,0.15772742369461376,239.8833,0.53,1.6
0.6594211,178.0188487962988,21.73522,20.636063670472158,22.13,0.17069797694931702,127.3503,0.54,1.56
1.634768,204.85352336582068,21.59526,20.13620797662208,22.89,0.17270427946153225,203.7042,0.542,2.03
1.007702,189.68635595259423,20.61073,19.879630404183782,21.41,0.16017137498932854,180.7174,0.544,1.34
3.0016,209.49041835994396,22.96205,20.886715972551556,22.09,0.16260718915574943,317.6874,0.602,1.68
0.9944966,183.91552040156378,22.98882,20.88376597151522,21.53,0.1628129409121542,188.7991,0.606,1.36
2.177835,175.62693941901279,21.77029,20.954643227301496,22.33,0.17359223874601953,250.0345,0.624,1.63
0.8225584,174.74712161742264,21.18086,20.104746669696908,21.49,0.1648341559273175,185.7804,0.632,1.31
0.9656973,203.0703277453031,20.28316,19.45654086485735,22.01,0.1631808016398997,177.4189,0.642,1.62
1.192105,231.6621288778048,20.78289,19.47487738901565,21.79,0.15498602349282228,207.4914,0.642,1.64
0.7609949,134.30588066957569,20.71555,20.086171102305595,20.97,0.17282959135039103,217.2701,0.668,0.99
1.079893,247.96179542340923,21.23071,20.536006377498683,21.77,0.15185079088333509,203.7042,0.718,1.69
1.872464,140.84768359146307,21.41171,17.51829755632773,23.15,0.1949670140161818,251.1886,0.734,1.79
1.050471,178.9667743993075,22.19126,20.94286012955938,22.75,0.17756086391855855,203.2357,0.778,1.83
1.231891,246.20974926325144,23.12983,20.87000345237748,22.25,0.15712551749832723,221.3095,0.792,1.9
0.5811117,226.10591388590123,22.1603,20.913538022076356,22.23,0.16066427134650169,151.3561,0.81,1.81
1.348366,206.33047228682642,21.61384,20.093078620458538,21.49,0.15711803098727317,269.7739,0.824,1.43
1.292316,193.69909447359058,19.60849,19.42846101068722,21.07,0.15593276644149798,286.4178,0.824,1.24
1.462493,177.87484320830555,22.73754,20.970838053028956,22.47,0.17457137315124827,270.3958,0.862,1.7
0.9586793,199.34899100134157,22.3433,19.81648119613578,23.27,0.1786711841546502,199.5262,0.868,2.2
0.5301666,125.71689975643491,22.36301,20.997631244564815,22.19,0.18931825589381385,209.894,0.952,1.32
0.6955862,243.21459190594388,22.64411,20.986035159080945,22.19,0.15701797186355293,215.7744,1.098,1.86
0.9176515,271.97154981637544,21.32643,20.227508963427347,22.43,0.15479151100135777,229.0868,1.186,2.09
1.290116,277.29537036751475,21.07716,20.215474840099176,23.31,0.16397993455186757,243.2204,1.228,2.62
0.9438312,152.88425426368585,21.31677,20.336388013064656,22.49,0.18241938044032474,319.8895,1.234,1.58
0.517258,248.36053186147183,22.59752,20.744245581941392,21.95,0.15360686187588768,218.7762,1.274,1.77
1.597609,168.65517698651053,22.80011,20.64218471760692,23.93,0.19591271012025732,304.0885,1.34,2.38
1.136489,123.71257095341971,21.80659,20.80999951327857,24.13,0.2160984730859697,299.2265,1.384,2.14
0.7263318,137.97735958157244,22.78068,20.975661494078757,24.27,0.2118897974146569,255.8586,1.548,2.34
0.5231428,374.4590431090462,22.7738,20.048314033710334,23.55,0.15427058356471576,230.1442,2.246,3.22
2.305496,46.69810780862714,21.7447,20.636320501964036,21.51,0.24665536515045056,208.4491,0.062,0.63
1.27791,295.88338913451776,21.13109,20.437300358062924,22.41,0.1510648881652943,151.008,0.076,2.17
1.615864,40.632051650880946,22.35824,20.33108896198974,21.21,0.2545433312806586,189.2344,0.102,0.53
1.801526,90.42403408930392,21.02118,20.53920446309768,21.85,0.2045221007611544,192.3092,0.136,1.01
2.90202,216.06393285603093,21.17648,20.57811860185696,21.45,0.1546656266355376,248.8857,0.192,1.45
1.054898,211.0881830150653,20.65782,20.555486263162145,22.37,0.16531387604866066,146.8926,0.214,1.81
0.9444096,141.94164443721976,21.52269,20.700627182652255,23.85,0.20411348518806102,132.1296,0.258,2.14
2.765036,182.2814479546222,21.24221,20.93885989135563,22.23,0.17066287688286888,242.661,0.268,1.62
1.836134,219.60752833365729,22.39084,20.37740288334194,21.39,0.15336412920654124,209.4112,0.278,1.44
2.239368,165.59123651619655,20.98632,20.745550867123583,22.93,0.18364820146587726,222.8435,0.292,1.84
0.9923855,117.53193871125232,20.79467,18.650794588748024,19.79,0.16942657223652816,199.0673,0.314,0.66
0.8334583,64.45159621476462,21.71067,19.751378942727207,20.63,0.21356210381670093,183.2314,0.316,0.59
2.768758,144.89699282595743,21.49954,20.621516851570636,22.21,0.18194747285781981,266.6859,0.344,1.43
1.914872,171.0297925515081,22.16737,20.908675463008183,21.79,0.16897169374052373,230.1442,0.346,1.4
2.000002,70.32694257882245,20.83228,19.343595402022537,20.73,0.20863084354894582,300.6076,0.362,0.64
1.913238,90.36129906302378,18.72016,17.797742843070612,22.53,0.21279726556912615,239.8833,0.404,1.21
0.7124647,28.211124360109007,20.80873,20.780436454448115,22.37,0.30171645442764317,220.2926,0.406,0.6
0.8075364,192.6262066619137,22.47784,20.10558723576814,21.63,0.16166500791966684,162.5549,0.458,1.43
1.228653,247.64589479605743,22.55012,20.61211782582341,21.63,0.15051518062339406,198.6095,0.466,1.63
1.013593,158.58282221338814,20.58821,18.885509878588596,23.49,0.19311749654320234,169.4338,0.468,2.07
1.29494,149.08610764741334,20.86503,19.6837050486128,21.35,0.17122784336549035,211.8361,0.474,1.16
0.9855474,197.25245077429648,22.52297,20.93740202360149,22.53,0.17028288180491225,168.6553,0.496,1.82
0.5732441,323.9330051540114,22.19758,20.90332500099923,23.51,0.15973649859383232,115.8777,0.506,2.97
0.6378392,175.47729644807572,21.09443,20.71363101066268,21.71,0.16689110093680828,147.2313,0.536,1.39
1.696043,80.80642695615502,22.01693,20.99349472627572,21.49,0.20750619944719978,299.2265,0.55,0.86
1.58998,203.329674811941,22.7676,20.702103780267095,23.41,0.17948888602528282,216.7704,0.564,2.3
0.9294554,148.75835639410317,21.73471,20.799167149247168,22.29,0.18149993607470843,165.1962,0.586,1.48
3.142086,235.49341041738998,21.83892,20.83486065562277,21.61,0.15247230871573592,319.1538,0.608,1.58
1.321421,210.68276149365548,21.66853,20.012650151454956,21.05,0.15197260865880893,232.8091,0.648,1.29
1.386265,354.59298651893806,21.73793,20.22694146848644,23.53,0.15623810163996193,189.2344,0.67,3.12
2.170498,334.86427517952416,22.62686,20.941081048350682,23.93,0.16348774089514728,247.1724,0.67,3.34
1.544394,227.71800339710188,21.06617,20.59104131027927,21.99,0.1577996513942153,224.3882,0.696,1.71
1.677828,83.72488970638571,22.75415,20.85434650858471,22.87,0.22209903418938837,294.4422,0.71,1.27
0.6336285,112.36370464665198,22.78232,20.74406629963252,22.21,0.19584520588187623,189.6706,0.712,1.25
1.070476,186.36736918273314,19.46803,19.15610772794633,21.27,0.1596189289184332,245.4709,0.734,1.28
0.6517139,151.61374479777996,22.23441,20.143244391780364,20.87,0.1657117562859853,226.4644,0.754,1.03
0.9119925,49.41605747163096,22.1026,18.63823054428979,24.15,0.2799464108150731,238.7811,0.814,1.34
0.9825608,194.27089814698655,22.62036,20.762365244531733,21.39,0.15887236845712865,229.0868,0.816,1.35
1.229075,241.94635677252447,22.02815,20.696312925930226,22.61,0.16183683983585398,204.6445,0.834,2.06
1.707709,176.97530257716255,22.34387,20.67691411991289,22.41,0.1741296553941035,295.8012,0.862,1.67
1.414169,314.823257471248,22.25033,20.48232540875551,23.31,0.15855566150629186,220.8005,0.864,2.79
1.368092,283.2357378955541,21.92276,19.83620394909198,22.77,0.15681004366470305,222.331,0.922,2.32
0.8961799,60.89075141008411,22.12992,20.990489271194146,23.81,0.25806467189791427,270.3958,0.942,1.37
1.593452,272.3026400716291,22.22612,20.95730783744339,22.33,0.15366920563006053,267.3006,0.984,2.04
1.726471,223.80528000494598,20.82987,19.941289854366573,22.67,0.16601911044374945,283.1392,1.032,2.01
1.067601,269.4834839387604,20.52387,20.249126344576013,22.17,0.1524211521831389,301.3006,1.34,1.95
1.23919,147.56622172882592,23.14205,20.627886823582834,24.37,0.2096042765527892,263.6331,1.366,2.48
2.551928,469.9580039086099,22.05636,20.9044784532467,24.19,0.15297846145959146,312.6079,1.452,4.19
0.9591401,49.093357318588154,20.73912,20.14437159890358,22.79,0.25913680013536716,146.8926,0.122,0.93
2.291392,96.42683313994243,22.27014,20.462011992135082,21.13,0.19282843486002874,222.8435,0.168,0.86
2.410962,60.04053848194926,21.36266,20.590701911401073,21.79,0.23102785965822184,246.6039,0.204,0.79
0.7068072,65.036074050022,19.59563,18.96011372990319,21.89,0.22656872909477893,139.6368,0.21,0.85
1.197822,214.69076688394347,20.24019,19.7385397332985,22.11,0.16170596463308182,221.8196,0.232,1.71
2.409389,278.268262751417,21.7246,20.701073517948455,22.91,0.15914485849209817,226.9865,0.26,2.38
1.569318,29.341464663832447,22.33411,20.72090660464324,21.81,0.2905826995429625,256.4484,0.268,0.52
2.704678,164.03995742024674,22.43062,20.747816461891098,21.93,0.17251727559445826,250.6109,0.278,1.42
1.212575,235.782263785125,23.28355,20.94138620443854,21.73,0.1536138252966257,166.7247,0.318,1.63
2.863294,137.16177376677817,20.63207,20.04120358408911,21.11,0.17310055825807372,297.8516,0.326,1.04
0.9195804,59.45756473339461,22.00446,20.762858362441694,22.03,0.234633469029233,191.4256,0.366,0.84
0.7587989,231.43566019850735,21.6817,20.63779485316858,21.31,0.15031551373481966,134.586,0.384,1.45
1.2033,204.41011857104428,21.48781,20.858969025069193,22.65,0.1699843033676244,171.7908,0.386,1.91
1.674055,173.98903309505184,23.06885,20.63300129041402,21.41,0.16423828153636597,219.2805,0.394,1.28
2.099641,83.29712344048325,20.99852,20.501213997126296,21.47,0.2053643000980397,264.85,0.398,0.87
2.533207,221.5896063768189,21.65211,20.898172933751454,21.29,0.15201055109324868,239.8833,0.402,1.41
0.6220986,184.3697481987051,20.33542,19.67737628985105,21.41,0.1614962695362241,128.5287,0.41,1.32
1.168192,136.25752266169445,23.1395,20.67888394783159,21.63,0.1787647407784757,194.9845,0.456,1.19
2.894087,244.97788126867397,20.90956,19.642049557024237,21.91,0.15378704112286698,276.6942,0.462,1.74
0.6957016,128.19823752453217,22.51068,20.653360342729854,21.69,0.182649806592905,157.3983,0.47,1.17
0.7643515,247.4127302491827,21.70862,20.175888244182058,22.83,0.16334826114237097,138.9953,0.472,2.2
1.959829,115.17191147944226,21.47783,19.922274455469452,21.43,0.18574336972528616,295.8012,0.516,1.03
0.7700348,69.20905499510829,22.35033,20.095582868089714,21.93,0.22276397130633785,208.4491,0.542,0.89
1.031192,190.52872399393385,21.5914,20.869795866706603,22.73,0.17426842269463902,173.3804,0.57,1.88
1.292301,282.51275400762245,23.2576,20.912558907783705,22.41,0.15297966453682135,202.3019,0.572,2.12
1.016014,81.17767218909415,21.76816,19.365868976438257,23.11,0.22741529298237528,198.1527,0.584,1.33
2.495313,183.62550457469376,21.48358,20.011054126236516,21.33,0.16089602630518002,322.8494,0.594,1.29
1.333479,197.19983878489325,22.27081,20.95762236507242,23.49,0.18201261921307701,194.0886,0.6,2.31
0.976855,209.49041835994396,21.15708,20.533506600988446,22.09,0.16260718915574943,172.1869,0.602,1.68
0.9341579,223.26169400603928,22.15479,20.590275045878645,21.41,0.15283415119384652,181.134,0.614,1.46
3.311275,257.12861339611277,21.85337,20.684378596780775,21.99,0.15253903387653567,327.3407,0.618,1.82
0.9953695,168.87499499376375,23.21472,20.8602920200949,22.89,0.18215734156953933,183.6538,0.63,1.84
1.211467,152.15137390172558,21.71139,20.29225835923596,20.79,0.164789769002278,255.8586,0.64,1.01
2.946604,174.61309036473344,21.50639,20.499051210283543,22.69,0.17806290433637723,286.4178,0.642,1.78
1.00342,232.51216810533575,22.13123,20.619744054716506,21.51,0.15204065575672102,197.2423,0.65,1.53
1.184121,198.94378683763668,22.98425,20.576461034172254,21.37,0.15759009636488472,215.2782,0.66,1.36
0.636109,209.64948908038872,21.56218,20.12660146999661,20.97,0.15145176196373977,172.1869,0.664,1.26
2.011114,255.62658477974068,21.03051,20.67677640348949,22.11,0.15403009051799385,255.8586,0.664,1.87
1.328757,280.185098612125,21.53242,20.543970541683763,22.35,0.15268592091568878,205.1162,0.666,2.08
0.7089528,207.27492143146347,22.88873,20.88799390729084,21.87,0.16076850616143326,162.181,0.668,1.58
1.155446,140.79979772963605,22.86518,20.57256317772938,21.93,0.18029646365808014,236.592,0.67,1.31
2.127992,248.76105508577558,20.71756,20.457926531417687,22.25,0.15667828883907375,270.3958,0.678,1.91
1.60287,312.45541136280895,20.61069,19.87598074885461,22.57,0.15054761361703156,218.7762,0.742,2.32
1.577217,268.9788043647709,21.35945,20.726000667479845,22.51,0.15612904535453345,227.5097,0.742,2.12
0.588653,107.92930296162076,22.58762,20.871192323322923,22.81,0.2056108497173356,167.8804,0.75,1.43
1.045875,155.19112077245413,21.55873,20.19957393216572,22.63,0.18331464361074618,230.1442,0.796,1.65
2.41717,232.62902730988594,22.30878,20.72665226172174,21.61,0.1530019914519533,322.8494,0.812,1.57
1.582974,137.96408938290256,21.93903,20.742152089381538,23.87,0.20598884583686658,250.0345,0.814,2.12
1.254481,225.88162601632092,20.51967,20.352332016709717,22.55,0.16423794141054557,228.5599,0.842,1.96
0.6224068,167.7250122843108,22.32665,20.867242736482403,23.51,0.19045031628732678,160.3245,0.874,2.14
0.5137942,176.47127802306048,21.01318,20.125452262316813,21.47,0.16416372897683243,192.7525,0.898,1.31
2.018575,126.60762207175681,22.588,20.904019443120518,23.89,0.21117711198347652,314.7748,0.99,2.04
0.9648643,249.1301836887507,23.04996,20.74361765742052,21.83,0.15225409757232547,236.592,1.0,1.72
1.307094,350.3062494739463,22.28412,20.698834090058092,23.75,0.15937729843872703,218.7762,1.21,3.27
0.988825,286.7086303728144,22.6011,20.452180034758317,22.71,0.15562793760332622,233.8837,1.218,2.3
0.5632745,261.6616968163235,22.31078,20.04749819406489,22.23,0.15429620348731768,237.1374,1.422,1.95
1.576051,305.9892413449225,20.99792,19.638001632772955,23.87,0.1665986409532333,285.1018,1.53,3.15
1.231941,341.4586603616879,21.72005,20.90115451272849,23.07,0.1524566464436532,271.6439,1.606,2.74
0.8794778,279.96336306277897,21.9642,20.992067446266432,23.89,0.17076812630544538,302.6913,2.2,3.03
3.688003,249.2966644078286,23.2835,20.866869917273007,22.41,0.15831069274313286,267.3006,0.058,1.99
1.622911,121.97272700657972,21.63201,20.754771768807593,21.49,0.18321332727589765,170.2159,0.076,1.08
1.136121,69.4635630511548,19.55289,18.98209102194924,21.67,0.21946604034274808,164.4372,0.15,0.83
2.972259,191.00648635212892,22.46537,20.1543891976246,20.91,0.15508374994034985,245.4709,0.164,1.18
1.117612,76.3098390388771,23.01655,20.87934531966733,21.69,0.21344249259736228,159.2209,0.184,0.88
1.368607,123.0785779447225,21.3795,19.67834450286098,23.03,0.2008810928092671,183.6538,0.222,1.62
2.587033,40.64114208430515,21.01265,20.32116731568066,22.89,0.2760139779277151,271.0192,0.246,0.86
2.698157,85.3045849987853,20.96844,19.67014006838787,20.89,0.19782234678211863,272.2701,0.246,0.75
2.167424,45.16360273321904,22.03591,20.582855913008334,22.37,0.26001257641017866,258.8213,0.262,0.79
1.446099,140.2842219983628,21.83847,19.34718762674207,19.97,0.1616763713506889,202.7683,0.274,0.77
1.682202,215.2239387261729,21.49107,20.354683115659373,21.59,0.15622053484310974,199.5262,0.284,1.5
1.322318,72.87488936896115,23.1577,20.87788963363276,21.35,0.21268182736109595,193.6422,0.312,0.78
1.856842,171.2554125877781,22.30043,20.607323115943835,21.29,0.1638067733485098,217.2701,0.34,1.23
1.281706,198.56775028072494,21.69303,20.879764666187423,22.73,0.17228796486663547,188.3649,0.358,1.92
3.711487,246.7797777998017,23.13119,20.956740931812256,22.89,0.16415666891029027,301.9952,0.376,2.23
0.5619404,153.0996187086755,23.22736,20.761525434153178,21.73,0.1738228749750652,126.7652,0.382,1.3
1.63109,186.0950726698905,22.01861,20.811925913667828,22.47,0.17237716791164245,207.4914,0.384,1.74
1.940681,176.41413001614424,18.92329,17.938504914595406,22.51,0.17543895808548754,212.3244,0.406,1.71
1.683268,233.6085369136878,22.48868,20.828184985803833,22.91,0.16685305175820972,207.0141,0.408,2.18
0.612726,143.67280939860873,21.68634,20.237008075623464,21.77,0.17749931034870386,139.6368,0.412,1.27
1.579685,185.0051290829675,22.4401,20.943912574814895,21.63,0.1635512837635813,220.2926,0.414,1.4
2.886816,65.98719642373287,21.8727,20.966602148612136,24.05,0.2560362168945682,265.4606,0.416,1.52
0.9337887,86.5013197751477,21.65183,20.608148361680342,22.19,0.21130368058693352,175.7924,0.432,1.08
2.88535,221.10846384207946,21.56469,20.92699847814658,22.05,0.15974086780616176,277.332,0.466,1.71
1.423532,112.40667864636659,20.96927,20.890563350967813,21.99,0.19326192175042672,240.9905,0.474,1.18
1.237225,86.34059336173144,21.79796,20.303404978449503,21.87,0.2076194819558504,228.5599,0.498,0.99
1.817271,145.567236303335,22.59631,20.463415123507488,21.59,0.17491211114543567,262.4219,0.498,1.22
0.9874955,121.78073054042726,21.08422,20.59161848675203,22.75,0.19787827708945208,182.3896,0.502,1.5
1.462605,207.874388681145,20.77642,19.675538960040313,22.29,0.1651347436760868,198.1527,0.514,1.76
3.006928,272.332478112111,22.72315,20.69369661965343,22.31,0.1534521929234314,304.7895,0.522,2.03
0.75388,83.60429587411794,20.58685,19.454237588669756,23.05,0.22465167772769512,158.1248,0.564,1.33
1.873144,108.87387414225229,21.55164,20.68012914208597,23.03,0.20798470646200826,245.4709,0.586,1.52
1.149681,87.88809091052222,21.70814,20.816209893265572,22.89,0.2192538401120531,214.2891,0.602,1.31
0.563936,170.72250463808817,21.28211,20.8701414547142,22.29,0.1745312914301053,138.9953,0.632,1.59
1.283237,207.60117553279065,20.46193,20.386133798508627,20.99,0.15207027461298195,206.538,0.64,1.26
0.7323762,236.5878367292252,22.02691,20.135741012202928,21.65,0.15266771646137403,171.3957,0.644,1.6
0.6122504,215.2239387261729,22.55619,20.71118561363041,21.59,0.15622053484310974,149.9685,0.65,1.5
1.295355,157.07385579410376,21.47075,20.40722852150048,22.41,0.18009310405541235,208.4491,0.656,1.57
0.7056012,114.6892598237599,20.9697,20.859497328334076,21.65,0.1883308879645808,200.4472,0.678,1.09
1.629629,177.37327824497365,21.97675,20.859447303388297,22.01,0.16956157691041163,257.0396,0.684,1.51
1.201874,255.62658477974068,21.22363,19.965719155133762,22.11,0.15403009051799385,195.8845,0.732,1.87
0.9908838,184.19387560290386,22.6589,20.531336726676304,22.01,0.16775175953776184,216.7704,0.754,1.54
2.645939,275.62971867860705,21.72651,19.749826068600033,22.61,0.15618686785638872,287.7398,0.754,2.2
1.243498,223.55772726644543,20.99325,20.438920648715555,21.59,0.15453958229728007,227.5097,0.802,1.53
1.366041,112.64066973505852,22.03583,20.924053828530894,22.75,0.20234095389679027,280.5434,0.856,1.44
0.9597485,232.7115213673884,21.68501,20.108944408800713,22.53,0.16267368415585415,211.8361,0.904,1.98
1.986088,200.1224305800263,21.13472,20.043467545673515,21.47,0.15830475406011985,368.129,0.904,1.4
0.6616445,196.75436594837734,20.8363,20.48314850936796,22.05,0.1650728880526921,186.638,0.962,1.61
1.483291,269.66741227165744,21.22424,20.78271633603862,22.25,0.15323227493595112,252.9298,0.996,1.99
0.6562782,327.43429341639256,21.10613,20.83226639752709,22.73,0.15038298407863604,169.8244,1.024,2.47
